Id,Hazard
6,2.74283311013
7,4.11502785056
8,4.7999926636
9,3.86102035557
10,4.0917268518
11,4.1299980305
13,4.5134415866
14,4.32840429897
16,3.95592346254
17,3.72110673844
18,4.2084158133
20,4.18731371155
27,5.60537776715
28,4.53775588455
29,3.44208570907
30,4.11270128547
34,3.17306288942
35,4.14362093842
36,4.09571996245
37,4.35406303911
38,3.2880316381
40,5.02083029719
42,4.20681649338
46,3.20683185439
47,4.09487715206
48,4.55380136556
49,4.78057438057
51,3.96298536113
52,4.1191244071
53,2.63845894261
54,3.21759085266
55,3.27337055665
56,4.71499276967
57,2.98245078431
60,4.40552421452
61,4.38430789762
64,5.56308349518
65,3.8196890421
66,4.15383632434
68,3.87788576063
70,3.79538537946
71,2.8158313613
75,3.24072860676
76,3.87396028815
78,4.57229954755
80,4.20044982409
81,4.62602537747
82,4.48146859426
83,4.02727283139
85,3.77012464317
86,3.41460308355
87,3.50637442567
89,3.11165412293
90,4.12830321071
91,4.60598113369
92,4.31647707994
95,3.58792516998
97,4.69644988599
99,3.60730409446
101,4.07354820356
102,4.16577025134
103,3.38111474959
104,3.57028419071
107,4.60133521896
108,3.76725175596
111,3.56907602739
112,4.81130298995
115,4.4391186521
119,3.37804723551
121,3.78192930455
124,3.626766278
128,4.2641090855
130,4.58990580152
131,4.63379298595
133,4.89631661313
134,4.74236334117
137,3.63590907273
138,4.09829712062
142,5.17143977716
143,4.9894096043
144,5.55067792245
145,3.49321585062
147,4.51155907814
148,4.70929642175
152,3.88189530139
154,6.6566419104
158,3.28318976427
159,3.87606273289
160,4.66452159533
161,4.40680230762
164,3.59967235218
165,4.09861668465
166,2.39699128081
167,3.12517869194
169,4.27007738383
170,4.48203863208
171,4.31525822683
175,3.56100251546
177,3.58825794219
178,4.48337421963
180,5.30323206808
182,3.62359494771
184,5.86287792526
185,5.25741659078
186,4.11642061227
190,4.45223470028
191,4.23132352721
192,3.58187786146
195,4.68111567276
196,4.87399464335
197,4.41508986012
198,4.1208903685
199,5.59999857284
200,3.37804723551
204,3.15984618404
205,4.00382507801
207,2.95550696017
208,4.23648545955
209,5.41987684114
211,4.70656245249
216,5.52149372972
217,2.41675500234
220,4.26829898355
223,4.86558800374
224,4.59175424517
230,4.11153210885
232,4.45455382434
235,3.10117427497
236,4.8336150114
238,3.6010128001
240,3.07065392682
242,4.80288640202
244,3.52454806414
245,4.00868221526
248,4.18446518867
251,4.24010414005
256,3.72432416547
258,5.60658593047
259,3.70436224445
261,4.57293540655
267,3.98175956073
268,4.32218281553
270,4.59086349105
272,4.78655407288
273,2.98816134913
275,2.47049047508
276,3.71880058896
277,4.31647707994
279,3.41579394617
283,4.54798403545
284,4.31647707994
286,3.61865377937
287,3.96240884469
288,2.7548755203
289,4.7369200477
292,3.8660887382
293,4.44978229535
295,3.98860599041
297,3.65354663508
301,4.17512919269
303,3.56373743137
304,3.18729214973
305,3.38865725051
308,3.24794939453
309,4.64169499792
313,3.27475587563
314,4.33565899474
315,3.74935040604
316,4.14481186312
318,4.52977391574
320,4.57109138423
324,4.01499622495
325,4.07447501929
326,3.56100251546
327,4.25225330452
328,4.59529676809
332,3.81802223634
333,4.81728268227
336,3.55526282855
339,4.13081325776
340,5.10970136588
342,4.23648545955
344,5.20130452812
345,2.87987994455
346,3.67036347101
349,4.58785903975
353,4.16556132452
355,4.03591508293
360,3.16471293036
363,3.77692618417
366,3.90653195457
367,3.3144617231
369,4.10901687047
371,4.35681619023
372,2.9950369009
374,3.44285554255
375,3.10800632536
378,3.24269452302
379,2.94247866782
381,4.09690179976
382,3.44533169293
384,3.10265214724
385,4.25450594865
387,4.59871501018
388,3.71967126147
389,4.21624142567
390,4.7616023671
393,4.3008152304
394,4.98025022361
395,3.36090334597
397,2.91597272174
398,4.83109328736
399,3.30548448502
403,3.67578765666
404,2.48298923148
406,3.33017473658
407,3.22822778054
410,2.87822604979
411,4.57035645629
412,3.30632654998
413,4.87292616712
417,4.61137063397
419,3.96760577399
422,4.30413505802
425,3.51776722912
426,4.35890558243
427,4.53466642693
432,3.10687062289
434,3.69527070738
437,3.34637376375
438,3.50420950687
440,4.81981759286
441,4.57109138423
443,2.9950369009
445,4.82166193687
447,3.68135045327
449,3.16835898734
450,4.55151719093
451,4.0148112248
453,5.32513999467
455,3.0959372168
456,4.51243286586
459,4.48670284225
461,3.38501746297
463,3.23958377332
466,5.19338897537
467,3.19939212694
469,3.51670803295
470,5.57753501159
472,4.93643090126
477,3.79608635089
481,3.73168327981
485,4.06308292427
492,4.13650960568
494,4.78438822003
497,3.98614180655
503,3.58199145159
504,4.38313010643
507,3.98860599041
509,3.77809536079
511,4.62769035088
512,3.53366912047
513,2.95239767905
516,4.56050252512
517,2.96430829152
518,3.75572877605
522,4.54445674806
525,2.54548942116
526,3.24606377346
527,6.03259302561
529,3.5074809043
534,4.56648221744
538,3.23203127751
540,4.52733509054
541,2.4815219897
542,4.8336150114
543,5.78287782282
544,4.7231959972
546,3.62411664573
547,3.59914643335
550,3.79740670005
554,4.71981236743
556,3.16354596768
558,3.16940406219
559,2.79534346939
560,4.51276724147
564,4.38708069363
565,3.10265214724
566,3.707760649
567,4.004921741
568,3.69671724611
570,3.69550424002
571,3.24210964651
575,3.51400202637
576,4.3277489012
585,3.65623471953
586,3.81987649222
589,3.34773310114
590,4.10306864961
591,3.19409455821
593,3.04416902117
594,4.12550311954
595,3.13763037795
596,2.8522563186
597,3.87739832044
598,3.58046883084
599,3.9491248927
600,4.6659035636
601,3.75649045127
609,4.53157406689
613,3.70233336899
619,5.15277842376
620,4.36886585603
621,4.66083121158
622,4.05975385946
623,4.05775660198
625,4.78010054909
626,3.2780367658
628,3.05332711568
629,4.51429399405
633,4.78438822003
634,4.56203025247
635,5.25396057502
636,4.29402512893
637,4.28179470154
638,3.41460308355
639,4.72439038681
640,4.75187233006
643,4.21154560268
645,4.55396116119
646,4.59408061531
647,3.86279610579
649,3.56054532404
650,3.56593482433
654,4.80288640202
656,3.22906596445
657,3.96832097002
661,4.35602801704
662,3.85982565726
663,4.22770669743
664,3.31763748856
667,3.61519783534
668,4.47668711694
672,3.57384056917
673,3.66138225671
675,4.72168661831
676,3.60373099281
677,3.58102470232
678,4.97369524646
679,4.34410070589
682,2.91317891377
684,4.48975654542
686,4.22621616447
687,3.98477791785
688,4.2177093894
689,3.24490345449
690,4.15067650904
691,4.05301326713
693,4.34931451104
694,4.08997443311
695,4.07748449149
696,3.13726932326
699,4.78057438057
702,5.82903972427
703,3.95373753177
704,2.91597272174
705,3.07423942713
708,4.22462967857
709,3.71549350412
710,2.87377034636
711,3.9045923728
712,4.67741758926
713,4.69798512063
714,4.09477451016
724,4.40852557896
725,3.41447219281
727,2.32208617455
729,4.3635017503
731,4.25507198418
732,4.15747611188
735,4.42532299398
736,3.88042733766
738,3.77265852709
739,3.81202938802
741,4.86015048732
744,3.00774406386
745,4.27077251062
749,3.71716954707
750,4.4061749985
753,3.43401040599
754,3.68135538109
756,4.20059491782
759,4.29080001522
763,3.5727021649
764,4.24214332133
765,4.34720568932
770,4.33576342018
773,3.78861580253
774,4.45992492354
778,3.08464332422
780,3.9114915299
781,4.18056435728
783,6.57017097516
784,4.47373613779
790,4.12461210983
791,4.15791907855
792,3.489084407
793,3.62206329302
794,4.02727283139
795,3.44806660884
796,4.22969442672
801,4.9822327768
802,4.10901687047
805,4.07638938598
808,3.29038351285
809,4.17486877245
813,4.15353982394
814,6.25298932787
815,2.30603477257
816,5.07902597595
817,3.27150418991
821,3.96832097002
822,3.97438079363
823,3.95248788073
825,3.83536012882
826,3.85205793056
830,2.541118608
832,4.54094709237
833,3.86304492642
835,3.11052478884
837,3.53710303505
838,2.63909976121
839,3.69821082043
841,4.52687022899
842,3.58598709451
844,5.04291159166
853,3.29412618391
855,3.6680370322
858,4.00486690952
859,3.66643259453
860,3.25176012138
861,3.12416064156
862,3.1528349744
868,2.95167430111
869,4.83925475667
874,4.78057438057
875,2.84655997068
877,4.20180626297
879,4.25101545826
885,3.49578556656
886,3.15488925094
887,3.61797827525
892,4.51725542606
894,4.50773529036
896,4.51178856474
898,2.89716996322
899,4.30744934086
900,4.26829898355
901,2.60819102288
903,4.86121340927
904,5.94245877703
906,4.02902525008
907,4.4845286645
908,3.96499190521
909,4.08057388198
915,3.52518661058
916,5.11351520534
917,4.85594952325
921,2.93224793899
922,4.44200792037
923,4.28563687603
924,3.79538537946
927,4.59275886186
929,3.19654898423
932,4.45159239233
934,2.58209450741
935,5.27630356891
937,4.15252841596
940,4.0611180329
944,4.08193645645
946,4.56802460602
948,4.36683665974
950,5.17621680707
952,4.07627632817
953,4.34449630326
956,3.5021930887
959,4.53017085026
960,3.9389005552
961,3.14092436193
962,4.67147308274
966,3.89119240856
968,4.43158948458
969,4.59355418919
971,3.63837904361
972,3.8274145863
978,3.79430449765
983,4.28504272714
984,4.31252331092
985,3.55042698368
987,3.12119920955
988,4.64659482002
989,4.50589851954
991,3.70896881232
992,3.63326816207
993,3.35132781975
997,5.70959737831
999,2.27406178023
1003,2.5456695501
1006,5.75366458159
1007,4.25157920184
1013,4.12934529403
1015,3.38506533679
1016,3.0078749546
1017,3.00774406386
1018,4.84633250227
1019,4.07234004023
1020,3.87667759731
1021,4.21225752234
1023,2.6906295699
1025,4.09477451016
1027,3.90295424173
1028,4.22744438933
1029,4.22935190317
1032,4.61137063397
1035,3.67373338012
1039,3.02014157134
1040,4.25366388369
1041,2.60971813336
1043,4.34698595281
1045,4.31647707994
1046,6.40158423041
1049,4.07234004023
1054,5.12635797012
1056,4.16736910581
1057,3.98860599041
1058,4.18887760012
1060,4.69837817886
1061,4.23908044544
1062,4.25366388369
1063,3.95856111383
1066,4.54798403545
1071,4.09477451016
1072,3.64681146597
1076,4.88195822545
1077,4.12254288555
1078,3.88642329097
1082,4.39853624376
1083,3.56027469604
1085,4.18264950138
1086,4.71192599146
1088,3.83869448913
1089,5.94723030602
1090,4.55075598169
1093,4.60479767541
1094,4.14294365392
1095,4.19151641158
1096,4.35875917444
1097,4.18820472126
1098,3.87739832044
1103,4.49932865075
1104,3.42261223693
1109,3.71042512149
1110,4.98044133429
